Experiment,User_ID,Turn,Traj_Type,V_state,Action_Q,Advantage,H_state,H_action,Delta_H_state,Delta_H_action,Dissonance,Sys_Strategy,Sys_Category,Prev_User_Strategy,Prev_User_Category
Qwen3-8B,persona_58,4,root,0.2,1.0,0.8,0.4230167937990892,0.010036883136769316,-0.16671154514856135,-0.3865341444668211,0.41297991066231987,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_58,4,branch,0.2,0.0,-0.2,0.3326964873619466,0.30841001821618547,-0.2570318515857039,-0.08816100938740495,0.024286469145761158,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_58,4,branch,0.2,0.0,-0.2,0.36482665483511867,0.370458553503842,-0.22490168411253186,-0.02611247409974843,-0.005631898668723323,Trust Building,Other,Information Inquiry,Evasion
Qwen3-8B,persona_58,4,branch,0.2,0.0,-0.2,0.44189206340561876,0.39181999093048947,-0.14783627554203177,-0.00475103667310095,0.05007207247512929,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_58,4,branch,0.2,0.0,-0.2,0.4168799259353526,0.40636517907675035,-0.17284841301229792,0.009794151473159929,0.010514746858602264,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_58,5,root,0.4,1.0,0.6,0.5066887368435642,0.0018305369316845733,0.083671943044475,-0.008206346205084742,0.5048581999118796,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_58,5,branch,0.4,0.0,-0.4,0.4299205120802377,0.0,0.0069037182811484965,-0.010036883136769316,0.4299205120802377,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_58,5,branch,0.4,0.0,-0.4,0.4110104336817362,0.5085453054577477,-0.01200636011735301,0.49850842232097836,-0.0975348717760115,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_58,5,branch,0.4,1.0,0.6,0.3730616082433697,0.2960713450504982,-0.049955185555719483,0.2860344619137289,0.0769902631928715,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_58,5,branch,0.4,0.0,-0.4,0.37496068424289386,0.3640285783050901,-0.048056109556195326,0.3539916951683208,0.010932105937803749,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_58,6,root,1.0,1.0,0.0,0.6105494333435927,0.0018774729969951974,0.1038606965000285,4.693606531062412e-05,0.6086719603465975,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_58,6,branch,1.0,1.0,0.0,0.441344027735491,0.4482666619230764,-0.06534470910807322,0.44643612499139185,-0.00692263418758543,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_58,6,branch,1.0,1.0,0.0,0.4400727394756387,0.348426161960954,-0.0666159973679255,0.34659562502926944,0.09164657751468469,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_58,6,branch,1.0,1.0,0.0,0.43673372449192,0.5093197766230586,-0.0699550123516442,0.507489239691374,-0.07258605213113861,Emotion Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_58,6,branch,1.0,1.0,0.0,0.49520058521138155,0.16204622187031406,-0.011488151632182642,0.16021568493862948,0.3331543633410675,Source Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_58,7,root,1.0,1.0,0.0,0.49127173505234856,0.2862257035938219,-0.11927769829124413,0.2843482305968267,0.20504603145852668,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_58,7,branch,1.0,1.0,0.0,0.46956462298796,0.0,-0.1409848103556327,-0.0018774729969951974,0.46956462298796,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_58,7,branch,1.0,1.0,0.0,0.5523894204850037,0.3476639477253181,-0.05816001285858896,0.3457864747283229,0.2047254727596856,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_58,7,branch,1.0,1.0,0.0,0.5629069088993666,0.29487718746597363,-0.04764252444422612,0.29299971446897843,0.26802972143339293,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_58,7,branch,1.0,1.0,0.0,0.5046579752402423,0.0,-0.10589145810335043,-0.0018774729969951974,0.5046579752402423,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_13,2,root,0.2,0.0,-0.2,0.5511099346460568,0.4003851288359752,0.0,0.0,0.15072480581008163,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_13,2,branch,0.2,0.0,-0.2,0.47903750851764304,0.23820188723098323,0.0,0.0,0.2408356212866598,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B,persona_13,2,branch,0.2,1.0,0.8,0.5292314836562179,0.31374349225675097,0.0,0.0,0.2154879913994669,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B,persona_13,2,branch,0.2,0.0,-0.2,0.4755939374387674,0.5251154036177046,0.0,0.0,-0.04952146617893721,Greeting,Exploration,Others,Evasion
Qwen3-8B,persona_13,2,branch,0.2,0.0,-0.2,0.5213899973036364,0.15826786372001742,0.0,0.0,0.363122133583619,Donation Information,Action Facilitation,Others,Evasion
Qwen3-8B,persona_13,3,root,0.2,0.0,-0.2,0.4486143894206111,0.016796287703965018,-0.10249554522544574,-0.3835888411320102,0.4318181017166461,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_13,3,branch,0.2,0.0,-0.2,0.43035587205407694,0.0,-0.1207540625919799,-0.4003851288359752,0.43035587205407694,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_13,3,branch,0.2,0.0,-0.2,0.4282447274729074,0.432094675797468,-0.12286520717314942,0.03170954696149281,-0.0038499483245605925,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_13,3,branch,0.2,1.0,0.8,0.3156050634135067,0.3134965183454211,-0.23550487123255015,-0.08688861049055413,0.00210854506808561,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_13,3,branch,0.2,0.0,-0.2,0.36014117480244784,0.31171063557847073,-0.190968759843609,-0.08867449325750448,0.04843053922397711,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_13,4,root,0.6,0.0,-0.6,0.40907970975461866,0.33209188390194067,-0.039534679665992445,0.31529559619797565,0.076987825852678,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_13,4,branch,0.6,0.0,-0.6,0.3454067911463753,0.0,-0.10320759827423581,-0.016796287703965018,0.3454067911463753,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_13,4,branch,0.6,1.0,0.4,0.376406737484635,0.0,-0.07220765193597611,-0.016796287703965018,0.376406737484635,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_13,4,branch,0.6,1.0,0.4,0.3720566916539109,0.3926890199061732,-0.07655769776670018,0.3758927322022082,-0.0206323282522623,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_13,4,branch,0.6,1.0,0.4,0.3454522721235474,0.2945281085975716,-0.1031621172970637,0.2777318208936066,0.050924163525975785,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_13,5,root,0.2,0.0,-0.2,0.5295697196199417,0.016725072631191773,0.12049000986532304,-0.3153668112707489,0.51284464698875,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_13,5,branch,0.2,0.0,-0.2,0.3920748209057506,0.2651521188379376,-0.017004888848868083,-0.06693976506400307,0.12692270206781298,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_13,5,branch,0.2,1.0,0.8,0.36959629828311863,0.0,-0.03948341147150003,-0.33209188390194067,0.36959629828311863,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_13,5,branch,0.2,0.0,-0.2,0.26439114608679404,0.0,-0.14468856366782462,-0.33209188390194067,0.26439114608679404,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_13,5,branch,0.2,0.0,-0.2,0.41670236658265614,0.0,0.007622656828037477,-0.33209188390194067,0.41670236658265614,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_13,6,root,0.2,0.0,-0.2,0.5209907500867841,0.15746530123647562,-0.008578969533157621,0.14074022860528385,0.36352544885030846,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_13,6,branch,0.2,1.0,0.8,0.4698421205857579,0.40837694780385253,-0.05972759903418379,0.39165187517266076,0.061465172781905386,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_13,6,branch,0.2,0.0,-0.2,0.4402083787305852,0.11360294875348632,-0.08936134088935649,0.09687787612229455,0.3266054299770989,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_13,6,branch,0.2,0.0,-0.2,0.4061501754682375,0.46951124804900435,-0.1234195441517042,0.4527861754178126,-0.06336107258076684,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_13,6,branch,0.2,0.0,-0.2,0.4428966287880838,0.10491428937070436,-0.08667309083185792,0.08818921673951259,0.33798233941737943,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_13,7,root,0.6,0.0,-0.6,0.5579983995697299,0.04209853448273305,0.03700764948294577,-0.11536676675374258,0.5158998650869968,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_13,7,branch,0.6,1.0,0.4,0.45358568587170706,0.0,-0.06740506421507703,-0.15746530123647562,0.45358568587170706,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_13,7,branch,0.6,0.0,-0.6,0.5040226985152956,0.3426976468578175,-0.016968051571488507,0.1852323456213419,0.16132505165747807,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_13,7,branch,0.6,1.0,0.4,0.42662251046400224,0.0,-0.09436823962278185,-0.15746530123647562,0.42662251046400224,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_13,7,branch,0.6,1.0,0.4,0.4854923037491128,0.39558450723166805,-0.0354984463376713,0.23811920599519243,0.08990779651744474,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_13,8,root,0.4,0.0,-0.4,0.5629944334849559,0.375441948080764,0.004996033915226072,0.33334341359803094,0.18755248540419195,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_13,8,branch,0.4,0.0,-0.4,0.4217030954597842,0.36441304951879994,-0.13629530410994567,0.3223145150360669,0.05729004594098425,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_13,8,branch,0.4,1.0,0.6,0.5712046555330228,0.0,0.013206255963292945,-0.04209853448273305,0.5712046555330228,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_13,8,branch,0.4,0.0,-0.4,0.5805722456805201,0.0,0.022573846110790274,-0.04209853448273305,0.5805722456805201,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_13,8,branch,0.4,1.0,0.6,0.509504489267718,0.0,-0.04849391030201189,-0.04209853448273305,0.509504489267718,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_13,9,root,0.2,0.0,-0.2,0.617231744724986,0.6798428543343238,0.05423731124003006,0.3044009062535598,-0.0626111096093378,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_13,9,branch,0.2,1.0,0.8,0.4172793215730924,0.0,-0.14571511191186354,-0.375441948080764,0.4172793215730924,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_13,9,branch,0.2,0.0,-0.2,0.48250345029054087,0.2651521188379376,-0.08049098319441506,-0.11028982924282638,0.21735133145260327,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_13,9,branch,0.2,0.0,-0.2,0.5672775747668689,0.0,0.004283141281912983,-0.375441948080764,0.5672775747668689,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_13,9,branch,0.2,0.0,-0.2,0.5028625584339249,0.20939324666827208,-0.060131875051031014,-0.1660487014124919,0.29346931176565283,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_13,10,root,0.0,0.0,0.0,0.616206490709534,0.4361205764839971,-0.0010252540154519485,-0.24372227785032669,0.18008591422553694,Emotion Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_13,10,branch,0.0,0.0,0.0,0.595446460009921,0.0,-0.021785284715065023,-0.6798428543343238,0.595446460009921,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_13,10,branch,0.0,0.0,0.0,0.565058147003284,0.18562358703949514,-0.052173597721701936,-0.4942192672948287,0.37943455996378894,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_13,10,branch,0.0,0.0,0.0,0.4881643601710517,0.16976987989292552,-0.1290673845539343,-0.5100729744413983,0.31839448027812617,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_13,10,branch,0.0,0.0,0.0,0.47538534782992464,0.14552484793672663,-0.14184639689506134,-0.5343180063975972,0.329860499893198,Personal Story,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_280,2,root,0.4,0.0,-0.4,0.5234995086313212,0.4183066796188989,0.0,0.0,0.10519282901242233,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B,persona_280,2,branch,0.4,1.0,0.6,0.462587885889193,0.15687174612837548,0.0,0.0,0.30571613976081746,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B,persona_280,2,branch,0.4,0.0,-0.4,0.4726785918052463,0.0,0.0,0.0,0.4726785918052463,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B,persona_280,2,branch,0.4,0.0,-0.4,0.421061591857697,0.0,0.0,0.0,0.421061591857697,Greeting,Exploration,Others,Evasion
Qwen3-8B,persona_280,2,branch,0.4,1.0,0.6,0.4410044569202919,0.3161016067562384,0.0,0.0,0.1249028501640535,Donation Information,Action Facilitation,Others,Evasion
Qwen3-8B,persona_280,3,root,0.4,0.0,-0.4,0.3821024378867801,5.062598865176696e-05,-0.1413970707445411,-0.41825605363024715,0.38205181189812837,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_280,3,branch,0.4,0.0,-0.4,0.4633579432533899,0.4585819026312574,-0.060141565377931305,0.04027522301235853,0.004776040622132494,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_280,3,branch,0.4,1.0,0.6,0.364549803460152,0.3082609254561494,-0.15894970517116924,-0.11004575416274948,0.05628887800400256,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_280,3,branch,0.4,0.0,-0.4,0.3336588176066394,0.0,-0.18984069102468182,-0.4183066796188989,0.3336588176066394,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_280,3,branch,0.4,1.0,0.6,0.4548321784792647,0.36613721859653275,-0.0686673301520565,-0.05216946102236614,0.08869495988273196,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_280,4,root,0.2,0.0,-0.2,0.38742262200144095,0.2543204097671474,0.005320184114660842,0.2542697837784957,0.13310221223429353,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B,persona_280,4,branch,0.2,0.0,-0.2,0.39753497922984027,0.0,0.015432541343060158,-5.062598865176696e-05,0.39753497922984027,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B,persona_280,4,branch,0.2,0.0,-0.2,0.3561967802523872,0.3157053204418053,-0.025905657634392898,0.3156546944531536,0.04049145981058189,Trust Building,Other,Information Inquiry,Evasion
Qwen3-8B,persona_280,4,branch,0.2,1.0,0.8,0.2675622086337582,0.40684880477627666,-0.11454022925302193,0.4067981787876249,-0.13928659614251848,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_280,4,branch,0.2,0.0,-0.2,0.3577409665797892,0.12362314110227057,-0.0243614713069909,0.1235725151136188,0.23411782547751864,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B,persona_280,5,root,0.6,0.0,-0.6,0.45818046897217246,0.5463364633562033,0.07075784697073151,0.2920160535890559,-0.08815599438403088,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_280,5,branch,0.6,0.0,-0.6,0.42721864379315394,0.0,0.03979602179171299,-0.2543204097671474,0.42721864379315394,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_280,5,branch,0.6,1.0,0.4,0.39481211418631235,0.34657359057219694,0.0073894921848713935,0.09225318080504952,0.0482385236141154,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_280,5,branch,0.6,1.0,0.4,0.42102298780937003,0.0,0.03360036580792908,-0.2543204097671474,0.42102298780937003,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_280,5,branch,0.6,1.0,0.4,0.4461003337614461,0.42431757291687583,0.058677711760005136,0.1699971631497284,0.02178276084457026,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_280,6,root,0.4,0.0,-0.4,0.5513827321250965,0.024786587970743783,0.09320226315292401,-0.5215498753854596,0.5265961441543527,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_280,6,branch,0.4,0.0,-0.4,0.4019843663827014,0.0,-0.05619610258947105,-0.5463364633562033,0.4019843663827014,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_280,6,branch,0.4,1.0,0.6,0.5177583375406175,0.43847773957351655,0.05957786856844505,-0.1078587237826868,0.07928059796710096,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B,persona_280,6,branch,0.4,1.0,0.6,0.4347664251900311,0.19406771129667325,-0.023414043782141347,-0.3522687520595301,0.24069871389335787,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B,persona_280,6,branch,0.4,0.0,-0.4,0.4717100943129563,0.0,0.013529625340783835,-0.5463364633562033,0.4717100943129563,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B,persona_280,7,root,0.0,0.0,0.0,0.6044265756963427,0.2890634001347157,0.05304384357124625,0.2642768121639719,0.315363175561627,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_280,7,branch,0.0,0.0,0.0,0.4910468759102921,0.0,-0.06033585621480436,-0.024786587970743783,0.4910468759102921,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_280,7,branch,0.0,0.0,0.0,0.5476527179638708,0.5262690142518398,-0.0037300141612256477,0.5014824262810961,0.02138370371203102,Emotion Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_280,7,branch,0.0,0.0,0.0,0.5716931358156567,0.2091623281711673,0.020310403690560253,0.18437574020042352,0.3625308076444894,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_280,7,branch,0.0,0.0,0.0,0.5138390105771099,0.0,-0.037543721547986575,-0.024786587970743783,0.5138390105771099,Personal Story,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_280,8,root,0.4,0.0,-0.4,0.575044988840248,0.1293204330752086,-0.02938158685609471,-0.1597429670595071,0.44572455576503944,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B,persona_280,8,branch,0.4,1.0,0.6,0.5787523305863763,0.0,-0.02567424510996641,-0.2890634001347157,0.5787523305863763,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_280,8,branch,0.4,1.0,0.6,0.6085445127931202,0.15737143405605655,0.004117937096777435,-0.13169196607865916,0.4511730787370636,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B,persona_280,8,branch,0.4,0.0,-0.4,0.49159752786284144,0.39606271893407613,-0.11282904783350128,0.10699931879936042,0.09553480892876531,Emotion Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B,persona_280,8,branch,0.4,0.0,-0.4,0.4369884608672037,0.08951172806450138,-0.167438114829139,-0.19955167207021435,0.34747673280270236,Source Related Inquiry,Exploration,Personal Choice,Defensive
